date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id,Spectral_Cluster
2019-01-10,24.8,32.6,29.8,76.0,0.2,6.949852507374631,6.0,20.0,2.0,0.0,96987.0,0
2019-01-11,25.0,33.2,28.8,79.0,16.5,10.6,6.0,50.0,2.0,3.0,96987.0,0
2019-01-12,25.0,33.3,28.5,76.0,5.7396396396396385,7.5,5.0,90.0,1.0,0.0,96987.0,1
2019-01-13,24.374371373307547,33.9,29.7,71.0,0.0,4.2,4.0,30.0,2.0,0.0,96987.0,0
2019-01-14,24.6,33.8,28.4,76.0,4.5,6.0,6.0,60.0,2.0,0.0,96987.0,0
2019-01-15,23.8,33.2,29.8,70.0,10.5,7.6,5.0,30.0,1.0,0.0,96987.0,1
2019-01-16,26.4,30.0,27.1,84.0,1.5,7.3,6.0,20.0,2.0,0.0,96987.0,1
2019-01-17,24.8,31.2,27.1,83.0,15.0,0.5,4.0,330.0,2.0,3.0,96987.0,3
2019-01-18,25.2,31.4,28.2,83.0,9.4,1.0,4.0,30.0,2.0,0.0,96987.0,1
2019-01-19,24.8,31.8,28.2,78.0,5.7396396396396385,2.2,5.0,50.0,1.0,0.0,96987.0,1
2019-01-20,24.8,32.0,28.3,80.0,6.0,3.9,6.0,60.0,2.0,0.0,96987.0,1
2019-01-21,24.2,33.2,28.8,79.0,7.0,7.0,7.0,240.0,3.0,5.0,96987.0,3
2019-01-22,24.2,34.8,28.5,79.0,21.0,9.6,8.0,230.0,3.0,3.0,96987.0,3
2019-01-23,24.8,31.2,28.0,80.0,5.7396396396396385,6.7,4.0,50.0,2.0,3.0,96987.0,1
2019-01-24,25.0,31.2,27.0,80.0,3.0,0.8,6.0,220.0,2.0,0.0,96987.0,1
2019-01-25,24.6,31.4,27.7,82.0,4.2,2.7,5.0,60.0,2.0,2.0,96987.0,1
2019-01-26,24.6,32.9,28.4,72.0,1.0,4.0,6.0,10.0,2.0,0.0,96987.0,0
2019-01-27,25.2,32.6,28.7,81.0,1.5,8.0,5.0,40.0,3.0,3.0,96987.0,0
2019-01-28,25.6,32.5,29.0,76.0,1.5,6.949852507374631,3.0,60.0,1.0,0.0,96987.0,1
2019-01-29,24.8,31.0,27.9,84.0,1.5,4.5,6.0,30.0,3.0,3.0,96987.0,3
2019-01-30,26.0,31.323429710867398,27.814468503937007,77.28051181102362,5.7396396396396385,9.7,7.0,30.0,3.5,3.0,96987.0,0
2019-01-31,24.0,29.0,26.1,88.0,2.0,9.6,3.0,210.0,2.0,4.0,96987.0,1
2019-02-01,24.0,30.8,27.9,83.0,1.1,0.0,4.0,50.0,1.0,0.0,96987.0,1
2019-02-02,24.1,31.6,27.7,82.0,9.5,3.0,4.0,30.0,1.0,0.0,96987.0,1
2019-02-03,23.8,32.0,27.5,83.0,0.6,6.3,6.0,340.0,2.0,0.0,96987.0,1
2019-02-04,25.0,32.0,28.0,82.0,3.6,7.0,5.0,60.0,2.0,0.0,96987.0,1
2019-02-05,24.4,31.8,27.5,82.0,3.0,4.9,5.0,20.0,3.0,2.0,96987.0,0
2019-02-06,24.4,31.323429710867398,27.814468503937007,77.28051181102362,1.4,4.5,5.0,30.0,2.0,0.0,96987.0,1
2019-02-07,24.5,32.8,27.9,79.0,5.7396396396396385,6.6,4.0,280.0,1.0,0.0,96987.0,1
2019-02-08,24.4,30.5,26.9,87.0,6.3,5.4,5.0,140.0,2.0,0.0,96987.0,1
2019-02-09,24.2,31.0,27.3,84.0,17.4,3.2,4.0,200.0,2.0,5.0,96987.0,3
2019-02-10,24.5,31.6,27.2,80.0,5.7396396396396385,4.4,6.0,250.0,2.0,8.0,96987.0,3
2019-02-11,23.8,32.1,28.4,80.0,12.2,6.0,6.0,120.0,2.0,6.0,96987.0,3
2019-02-12,23.4,31.8,27.9,76.0,1.0,6.3,4.0,30.0,2.0,0.0,96987.0,0
2019-02-13,24.4,31.9,26.8,86.0,8.6,6.8,4.0,60.0,2.0,3.0,96987.0,1
2019-02-14,25.0,31.323429710867398,27.814468503937007,77.28051181102362,0.3,1.0,8.0,30.0,3.5,3.0,96987.0,3
2019-02-15,25.4,33.5,29.0,71.0,5.7396396396396385,7.7,6.0,30.0,2.0,0.0,96987.0,0
2019-02-16,25.2,33.4,29.1,75.0,3.8,10.0,4.0,70.0,2.0,3.0,96987.0,0
2019-02-17,24.374371373307547,33.4,28.9,73.0,4.2,9.2,6.0,10.0,2.0,3.0,96987.0,0
2019-02-18,25.9,32.7,28.4,71.0,5.7396396396396385,10.2,3.0,80.0,2.0,3.0,96987.0,0
2019-02-19,23.3,33.2,28.5,76.0,5.7396396396396385,4.0,6.0,30.0,2.0,0.0,96987.0,1
2019-02-20,24.0,32.7,27.814468503937007,77.28051181102362,0.0,5.9,6.0,10.0,2.0,4.0,96987.0,0
2019-02-21,25.2,33.0,28.0,73.0,5.7396396396396385,5.8,10.0,30.0,3.0,3.0,96987.0,0
2019-02-22,24.0,33.6,28.7,72.0,5.7396396396396385,7.3,5.0,220.0,2.0,0.0,96987.0,0
2019-02-23,24.2,33.0,29.2,71.0,5.7396396396396385,8.0,5.0,110.0,3.0,8.0,96987.0,0
2019-02-24,25.4,34.0,29.3,70.0,5.7396396396396385,8.0,4.0,130.0,2.0,0.0,96987.0,0
2019-02-25,24.6,34.0,29.9,67.0,5.7396396396396385,10.7,6.0,50.0,3.0,8.0,96987.0,0
2019-02-26,25.8,31.323429710867398,29.8,72.0,0.0,9.8,5.0,150.0,2.0,0.0,96987.0,0
2019-02-27,24.374371373307547,33.1,28.8,79.0,10.0,8.0,4.0,100.0,2.0,1.0,96987.0,1
2019-02-28,24.6,34.6,30.2,70.0,5.7396396396396385,5.5,6.0,350.0,2.0,8.0,96987.0,3
2019-03-01,25.2,34.8,29.8,74.0,5.7396396396396385,9.3,7.0,60.0,2.0,0.0,96987.0,0
2019-03-02,24.1,33.0,28.3,77.0,5.7396396396396385,8.5,4.0,20.0,2.0,8.0,96987.0,0
2019-03-03,25.0,33.7,29.0,74.0,1.2,6.0,5.0,60.0,2.0,5.0,96987.0,0
2019-03-04,24.6,31.8,27.8,84.0,21.0,7.9,3.0,60.0,2.0,8.0,96987.0,3
2019-03-05,25.0,33.0,29.1,77.0,0.1,1.2,6.0,40.0,2.0,0.0,96987.0,1
2019-03-06,25.2,30.0,27.1,86.0,0.0,8.0,3.0,30.0,2.0,4.0,96987.0,1
2019-03-07,24.0,27.6,26.1,88.0,9.2,0.5,4.0,180.0,1.0,5.0,96987.0,3
2019-03-08,23.8,31.0,26.6,80.0,3.5,0.0,5.0,220.0,2.0,0.0,96987.0,1
2019-03-09,23.0,31.8,27.4,79.0,5.7396396396396385,1.0,5.0,30.0,2.0,3.0,96987.0,1
2019-03-10,24.0,31.9,27.8,79.0,0.7,6.8,4.0,130.0,2.0,6.0,96987.0,0
2019-03-11,23.8,33.6,28.9,74.0,5.7396396396396385,5.8,5.0,10.0,2.0,0.0,96987.0,0
2019-03-12,25.0,32.2,28.0,80.0,0.0,9.6,4.0,60.0,2.0,4.0,96987.0,0
2019-03-13,25.3,32.3,26.3,89.0,5.7396396396396385,3.5,3.0,200.0,1.0,0.0,96987.0,1
2019-03-14,23.2,32.0,28.5,79.0,25.861510791366904,3.0,4.0,110.0,2.0,6.0,96987.0,3
2019-03-15,22.6,31.4,24.3,90.0,18.5,5.0,7.0,120.0,2.0,0.0,96987.0,3
2019-03-16,23.4,32.2,27.6,74.0,10.9,0.0,5.0,150.0,2.0,0.0,96987.0,1
2019-03-17,23.9,31.0,26.4,87.0,7.0,5.6,3.0,90.0,2.0,4.0,96987.0,1
2019-03-18,24.0,31.0,27.0,82.0,2.4,3.0,3.0,110.0,2.0,0.0,96987.0,1
2019-03-19,23.4,31.4,27.3,86.0,4.4,3.7,4.0,30.0,2.0,8.0,96987.0,3
2019-03-20,24.6,31.5,27.3,86.0,0.5,4.3,4.0,190.0,2.0,0.0,96987.0,1
2019-03-21,24.8,31.7,28.4,84.0,11.0,4.3,5.0,20.0,2.0,0.0,96987.0,1
2019-03-22,24.374371373307547,32.7,28.3,86.0,5.7396396396396385,4.2,5.0,40.0,2.0,3.0,96987.0,1
2019-03-23,24.6,31.8,27.5,86.0,16.2,5.0,5.0,60.0,2.0,0.0,96987.0,1
2019-03-24,25.0,31.4,28.0,84.0,4.5,4.0,4.0,30.0,1.0,0.0,96987.0,1
2019-03-25,25.0,31.0,27.6,85.0,3.5,2.0,4.0,80.0,1.0,0.0,96987.0,1
2019-03-26,25.2,32.9,28.4,83.0,0.0,1.2,8.0,30.0,2.0,0.0,96987.0,1
2019-03-27,25.6,32.0,29.0,72.0,0.0,8.5,5.0,100.0,2.0,0.0,96987.0,0
2019-03-28,25.1,31.323429710867398,29.5,67.0,0.0,6.2,4.0,120.0,1.0,8.0,96987.0,0
2019-03-29,25.4,31.6,28.8,72.0,0.0,9.0,5.0,120.0,1.0,0.0,96987.0,0
2019-03-30,26.1,34.0,30.8,64.0,5.7396396396396385,6.8,4.0,10.0,2.0,0.0,96987.0,0
2019-03-31,23.8,32.5,28.7,76.0,17.5,10.5,5.0,150.0,2.0,0.0,96987.0,1
2019-04-01,24.6,32.2,28.7,72.0,5.7396396396396385,9.3,4.0,150.0,2.0,5.0,96987.0,0
2019-04-02,26.0,32.0,29.1,74.0,0.0,9.0,4.0,150.0,2.0,5.0,96987.0,0
2019-04-03,25.2,32.0,28.8,73.0,5.7396396396396385,8.5,5.0,110.0,2.0,0.0,96987.0,0
2019-04-04,25.0,31.9,28.8,76.0,5.7396396396396385,9.3,5.0,150.0,2.0,7.0,96987.0,0
2019-04-05,23.6,29.9,26.4,90.0,25.861510791366904,4.8,4.0,120.0,2.0,8.0,96987.0,3
2019-04-06,24.8,31.4,27.6,82.0,0.5,1.0,5.0,140.0,2.0,0.0,96987.0,1
2019-04-07,24.5,32.6,29.3,76.0,6.8,5.1,2.0,260.0,1.0,8.0,96987.0,1
2019-04-08,25.4,32.6,29.6,75.0,5.7396396396396385,8.0,6.0,40.0,2.0,0.0,96987.0,0
2019-04-09,24.9,32.6,28.0,81.0,2.5,5.2,5.0,50.0,1.0,0.0,96987.0,1
2019-04-10,25.4,32.3,27.9,84.0,0.2,1.7,4.0,150.0,2.0,0.0,96987.0,1
2019-04-11,24.2,31.5,28.0,84.0,3.8,4.8,7.0,220.0,2.0,0.0,96987.0,1
2019-04-12,24.8,32.7,28.1,86.0,25.861510791366904,7.4,4.0,100.0,2.0,4.0,96987.0,1
2019-04-13,24.5,31.2,27.9,85.0,18.8,5.9,3.0,110.0,1.0,1.0,96987.0,1
2019-04-14,25.0,32.5,28.3,80.0,5.7396396396396385,2.5,6.0,250.0,2.0,8.0,96987.0,3
2019-04-15,24.5,32.0,28.6,78.0,6.4,6.9,3.0,60.0,1.0,0.0,96987.0,1
2019-04-16,24.0,32.4,29.4,78.0,1.0,7.1,6.0,40.0,2.0,0.0,96987.0,0
2019-04-17,24.6,32.3,28.5,82.0,0.0,6.5,4.0,130.0,1.0,0.0,96987.0,1
2019-04-18,26.2,32.0,29.3,80.0,5.7396396396396385,10.1,5.0,170.0,1.0,0.0,96987.0,1
2019-04-19,24.8,32.6,28.4,77.0,0.0,8.0,6.0,120.0,2.0,0.0,96987.0,0
2019-04-20,25.2,31.4,29.0,78.0,2.0,8.8,5.0,140.0,2.0,0.0,96987.0,0
2019-04-21,26.0,32.7,29.8,72.0,0.0,9.4,4.0,250.0,2.0,8.0,96987.0,0
2019-04-22,25.0,31.6,28.8,80.0,0.0,9.2,4.0,140.0,2.0,0.0,96987.0,0
2019-04-23,26.4,32.5,29.7,75.0,0.0,9.0,5.0,220.0,2.0,5.0,96987.0,0
2019-04-24,26.2,31.2,29.2,78.0,5.7396396396396385,8.0,4.0,150.0,2.0,8.0,96987.0,0
2019-04-25,25.5,31.4,28.6,82.0,4.4,8.3,5.0,130.0,3.0,7.0,96987.0,3
2019-04-26,25.9,32.0,28.8,78.0,0.0,6.6,5.0,160.0,1.0,0.0,96987.0,1
2019-04-27,24.8,32.7,29.9,76.0,14.5,9.5,2.0,130.0,1.0,0.0,96987.0,1
2019-04-28,25.8,31.6,28.2,84.0,2.4,9.0,3.0,150.0,1.0,0.0,96987.0,1
2019-04-29,24.0,30.4,27.1,86.0,21.0,5.4,5.0,40.0,2.0,0.0,96987.0,1
2019-04-30,25.5,31.3,28.4,81.0,5.7396396396396385,2.8,4.0,150.0,1.0,0.0,96987.0,1
2019-05-01,24.4,32.3,28.8,78.0,2.0,8.0,4.0,200.0,1.0,0.0,96987.0,1
2019-05-02,25.2,31.2,27.3,84.0,10.3,8.8,4.0,160.0,1.0,0.0,96987.0,1
2019-05-03,24.6,31.6,28.2,76.0,1.7,4.1,4.0,130.0,2.0,0.0,96987.0,1
2019-05-04,24.5,31.8,28.8,73.0,0.0,7.9,4.0,130.0,2.0,5.0,96987.0,0
2019-05-05,25.0,31.8,28.9,77.0,0.0,10.5,5.0,170.0,2.0,8.0,96987.0,0
2019-05-06,24.374371373307547,31.4,28.6,83.0,0.4,8.0,5.0,170.0,2.0,8.0,96987.0,3
2019-05-07,25.0,32.7,28.5,80.0,0.0,7.0,4.0,210.0,2.0,7.0,96987.0,0
2019-05-08,25.0,31.2,28.3,70.0,0.0,8.5,4.0,220.0,2.0,7.0,96987.0,0
2019-05-09,25.0,31.5,27.8,78.0,0.2,9.4,3.0,200.0,2.0,5.0,96987.0,0
2019-05-10,26.0,30.6,28.1,80.0,1.0,7.0,5.0,160.0,2.0,5.0,96987.0,3
2019-05-11,25.0,31.8,28.1,74.0,5.7396396396396385,4.3,5.0,150.0,3.0,5.0,96987.0,3
2019-05-12,26.0,30.6,28.4,78.0,0.0,9.0,4.0,150.0,2.0,7.0,96987.0,0
2019-05-13,25.0,31.4,28.0,81.0,0.7,6.3,4.0,170.0,2.0,8.0,96987.0,3
2019-05-14,26.0,31.2,28.2,76.0,0.0,9.0,3.0,140.0,1.0,0.0,96987.0,1
2019-05-15,25.0,31.4,29.0,80.0,0.5,10.0,3.0,260.0,1.0,0.0,96987.0,1
2019-05-16,25.0,30.6,27.8,80.0,0.0,8.2,4.0,150.0,1.0,0.0,96987.0,1
2019-05-17,24.0,31.9,27.9,76.0,0.2,8.5,3.0,230.0,2.0,7.0,96987.0,0
2019-05-18,23.0,32.0,27.1,75.0,0.0,9.5,4.0,100.0,2.0,5.0,96987.0,0
2019-05-19,24.0,31.3,27.9,76.0,0.0,9.8,3.0,220.0,2.0,5.0,96987.0,0
2019-05-20,24.0,31.4,27.7,80.0,5.7396396396396385,9.4,5.0,250.0,2.0,5.0,96987.0,3
2019-05-21,25.0,31.9,28.7,78.0,5.7396396396396385,9.4,5.0,200.0,2.0,7.0,96987.0,0
2019-05-22,26.0,31.7,28.4,80.0,5.7396396396396385,8.0,5.0,170.0,1.0,0.0,96987.0,1
2019-05-23,26.0,31.7,28.5,82.0,0.0,8.6,4.0,150.0,2.0,7.0,96987.0,0
2019-05-24,24.374371373307547,31.2,28.3,78.0,0.1,6.949852507374631,5.0,160.0,2.0,7.0,96987.0,3
2019-05-25,25.0,31.2,28.3,72.0,5.7396396396396385,9.8,4.0,190.0,2.0,5.0,96987.0,0
2019-05-26,26.0,31.0,28.2,78.0,0.0,9.5,4.0,250.0,2.0,7.0,96987.0,0
2019-05-27,26.0,31.7,28.1,79.0,0.0,8.0,3.0,240.0,1.0,0.0,96987.0,1
2019-05-28,24.0,31.0,27.4,82.0,5.7396396396396385,8.6,5.0,170.0,2.0,0.0,96987.0,1
2019-05-29,25.0,30.7,28.0,82.0,0.0,8.3,5.0,160.0,2.0,0.0,96987.0,1
2019-05-30,25.0,29.8,27.6,82.0,10.0,5.7,5.0,180.0,3.0,5.0,96987.0,3
2019-05-31,26.0,29.6,27.8,76.0,5.7396396396396385,7.2,5.0,150.0,2.0,0.0,96987.0,1
2019-06-01,24.374371373307547,29.0,27.2,80.0,0.0,5.9,5.0,190.0,2.0,5.0,96987.0,3
2019-06-02,25.0,29.5,27.6,80.0,0.0,1.6,4.0,190.0,2.0,0.0,96987.0,1
2019-06-03,25.0,30.2,27.6,79.0,0.0,6.6,4.0,200.0,2.0,7.0,96987.0,3
2019-06-04,25.0,30.8,28.2,78.0,0.0,4.7,3.0,160.0,1.0,0.0,96987.0,1
2019-06-05,26.0,30.9,27.4,84.0,5.7396396396396385,6.6,5.0,150.0,1.0,0.0,96987.0,1
2019-06-06,24.0,30.4,27.2,82.0,5.7396396396396385,8.2,4.0,140.0,1.0,0.0,96987.0,1
2019-06-07,23.0,31.1,27.3,80.0,0.0,9.6,3.0,140.0,1.0,0.0,96987.0,1
2019-06-08,26.0,31.4,27.4,82.0,0.0,8.5,4.0,140.0,1.0,0.0,96987.0,1
2019-06-09,24.0,30.2,27.1,79.0,5.7396396396396385,4.5,4.0,200.0,2.0,7.0,96987.0,3
2019-06-10,25.0,31.4,27.8,75.0,5.7396396396396385,3.5,4.0,220.0,2.0,5.0,96987.0,3
2019-06-11,24.0,32.3,26.7,82.0,5.7396396396396385,9.3,5.0,170.0,3.0,7.0,96987.0,3
2019-06-12,25.0,31.3,28.1,74.0,0.0,8.0,4.0,230.0,2.0,7.0,96987.0,0
2019-06-13,24.0,27.8,26.3,90.0,1.0,6.0,3.0,200.0,1.0,0.0,96987.0,1
2019-06-14,25.0,27.4,25.5,95.0,1.8,6.949852507374631,4.0,200.0,2.0,7.0,96987.0,3
2019-06-15,24.0,30.0,26.7,81.0,12.7,0.0,3.0,250.0,2.0,7.0,96987.0,3
2019-06-16,24.0,29.6,26.3,80.0,0.0,6.0,6.0,140.0,2.0,7.0,96987.0,3
2019-06-17,24.0,31.0,25.7,81.0,0.0,9.2,3.0,190.0,2.0,7.0,96987.0,3
2019-06-18,23.0,30.1,26.0,78.0,0.0,9.0,4.0,130.0,2.0,6.0,96987.0,0
2019-06-19,23.0,30.0,26.4,74.0,0.0,9.2,3.0,300.0,1.0,5.0,96987.0,1
2019-06-20,22.0,29.2,25.2,74.0,0.0,9.5,4.0,180.0,2.0,7.0,96987.0,0
2019-06-21,22.0,30.9,26.3,74.0,0.0,9.8,4.0,80.0,2.0,7.0,96987.0,0
2019-06-22,22.0,29.4,26.8,74.0,5.7396396396396385,7.1,6.0,140.0,1.0,0.0,96987.0,1
2019-06-23,22.0,29.9,25.6,78.0,5.7396396396396385,8.3,4.0,120.0,2.0,8.0,96987.0,3
2019-06-24,22.0,29.8,26.0,76.0,0.0,9.9,6.0,150.0,2.0,0.0,96987.0,0
2019-06-25,22.0,29.7,26.3,80.0,0.0,9.4,7.0,150.0,2.0,8.0,96987.0,3
2019-06-26,23.0,29.2,25.4,83.0,5.7396396396396385,8.9,4.0,140.0,1.0,0.0,96987.0,1
2019-06-27,23.0,30.6,26.2,75.0,0.0,8.6,4.0,210.0,2.0,7.0,96987.0,0
2019-06-28,23.0,29.4,25.6,75.0,0.0,8.9,6.0,200.0,2.0,0.0,96987.0,0
2019-06-29,22.0,28.9,26.1,70.0,5.7396396396396385,10.1,5.0,130.0,2.0,5.0,96987.0,0
2019-06-30,22.0,30.0,24.8,71.0,0.0,9.3,3.0,200.0,1.0,0.0,96987.0,1
2019-07-01,21.0,29.1,25.8,78.0,0.0,9.8,4.0,190.0,2.0,0.0,96987.0,2
2019-07-02,22.0,30.4,26.5,79.0,0.0,8.8,4.0,220.0,2.0,7.0,96987.0,3
2019-07-03,24.0,29.4,26.9,86.0,5.7396396396396385,6.949852507374631,4.0,230.0,1.0,5.0,96987.0,1
2019-07-04,24.0,29.4,26.5,87.0,5.7396396396396385,3.5,4.0,140.0,1.0,0.0,96987.0,1
2019-07-05,25.0,30.2,26.3,85.0,5.7396396396396385,4.2,3.0,150.0,1.0,0.0,96987.0,1
2019-07-06,23.0,29.0,25.7,77.0,5.7396396396396385,4.8,4.0,200.0,2.0,5.0,96987.0,3
2019-07-07,23.0,28.6,26.0,75.0,0.0,8.3,5.0,250.0,2.0,8.0,96987.0,3
2019-07-08,22.0,28.5,25.4,73.0,0.0,9.6,4.0,190.0,1.0,0.0,96987.0,1
2019-07-09,22.0,28.8,25.1,78.0,0.0,9.2,5.0,160.0,2.0,7.0,96987.0,3
2019-07-10,23.0,28.3,25.4,83.0,5.7396396396396385,9.2,5.0,140.0,1.0,0.0,96987.0,1
2019-07-11,22.0,29.7,25.4,80.0,0.0,5.4,5.0,100.0,2.0,0.0,96987.0,1
2019-07-12,23.0,29.1,26.0,77.0,0.0,7.0,4.0,190.0,2.0,8.0,96987.0,3
2019-07-13,23.0,28.5,25.1,73.0,0.0,8.2,4.0,240.0,2.0,7.0,96987.0,3
2019-07-14,21.0,28.8,25.3,72.0,5.7396396396396385,9.5,5.0,130.0,2.0,6.0,96987.0,0
2019-07-15,21.0,29.4,26.4,73.0,0.0,9.2,5.0,140.0,2.0,5.0,96987.0,0
2019-07-16,23.0,28.6,25.8,76.0,0.0,8.2,5.0,210.0,2.0,0.0,96987.0,1
2019-07-17,24.374371373307547,29.4,25.7,75.0,5.7396396396396385,9.6,4.0,230.0,2.0,7.0,96987.0,3
2019-07-18,24.0,28.9,26.3,80.0,5.7396396396396385,6.949852507374631,4.0,150.0,2.0,5.0,96987.0,3
2019-07-19,24.0,28.9,26.0,84.0,0.0,7.3,5.0,160.0,2.0,8.0,96987.0,3
2019-07-20,21.0,29.0,26.5,83.0,0.0,2.4,3.0,130.0,2.0,5.0,96987.0,3
2019-07-21,24.0,29.6,26.2,82.0,5.7396396396396385,2.3,4.0,150.0,1.0,5.0,96987.0,1
2019-07-22,24.0,28.6,25.5,82.0,5.7396396396396385,8.5,4.0,140.0,1.0,0.0,96987.0,1
2019-07-23,23.0,28.8,25.6,78.0,5.7396396396396385,7.8,3.0,21.0,2.0,5.0,96987.0,2
2019-07-24,24.0,28.7,25.6,78.0,5.7396396396396385,9.2,5.0,140.0,2.0,5.0,96987.0,3
2019-07-25,24.0,29.2,25.8,80.0,5.7396396396396385,6.1,5.0,220.0,2.0,7.0,96987.0,3
2019-07-26,24.0,28.6,25.8,78.0,0.0,8.2,4.0,140.0,2.0,5.0,96987.0,0
2019-07-27,23.0,28.4,26.1,79.0,0.0,6.2,5.0,150.0,2.0,0.0,96987.0,1
2019-07-28,21.0,29.2,25.0,78.0,0.0,10.1,4.0,150.0,2.0,7.0,96987.0,2
2019-07-29,22.0,29.2,26.3,75.0,5.7396396396396385,6.949852507374631,4.0,170.0,1.0,0.0,96987.0,1
2019-07-30,24.0,29.5,26.0,77.0,0.0,10.3,3.0,270.0,2.0,7.0,96987.0,3
2019-07-31,23.0,29.0,26.1,76.0,0.0,9.9,4.0,150.0,1.0,0.0,96987.0,1
2019-08-01,24.0,30.7,26.4,78.0,0.0,7.9,4.0,150.0,2.0,5.0,96987.0,0
2019-08-02,24.0,29.9,26.4,83.0,5.7396396396396385,9.5,4.0,200.0,2.0,6.0,96987.0,3
2019-08-03,23.0,30.2,26.4,74.0,0.2,8.0,5.0,160.0,3.0,5.0,96987.0,0
2019-08-04,23.0,29.8,26.9,66.0,5.7396396396396385,7.5,6.0,150.0,2.0,5.0,96987.0,0
2019-08-05,22.0,29.0,25.1,67.0,5.7396396396396385,8.2,5.0,170.0,2.0,7.0,96987.0,3
2019-08-06,22.0,30.4,26.7,68.0,0.0,9.2,4.0,170.0,2.0,5.0,96987.0,0
2019-08-07,22.0,29.5,25.9,71.0,0.0,9.6,4.0,190.0,2.0,7.0,96987.0,0
2019-08-08,23.0,28.6,25.2,81.0,2.8,7.2,6.0,120.0,2.0,5.0,96987.0,3
2019-08-09,23.0,28.0,24.9,80.0,5.7396396396396385,5.4,5.0,150.0,2.0,5.0,96987.0,3
2019-08-10,23.0,28.3,25.7,79.0,0.0,3.5,3.0,150.0,1.0,0.0,96987.0,1
2019-08-11,22.0,28.3,25.2,80.0,0.0,9.8,4.0,130.0,1.0,0.0,96987.0,2
2019-08-12,23.0,30.0,26.7,76.0,0.0,8.9,3.0,120.0,2.0,3.0,96987.0,0
2019-08-13,24.0,30.0,26.6,82.0,0.0,9.6,5.0,130.0,1.0,0.0,96987.0,1
2019-08-14,24.0,30.4,26.5,82.0,5.7396396396396385,8.9,3.0,120.0,1.0,0.0,96987.0,1
2019-08-15,24.0,30.2,26.5,80.0,5.7396396396396385,8.9,3.0,160.0,1.0,7.0,96987.0,1
2019-08-16,23.0,28.5,25.8,78.0,5.7396396396396385,9.5,5.0,150.0,2.0,5.0,96987.0,3
2019-08-17,24.0,29.8,26.8,74.0,0.0,5.7,5.0,170.0,2.0,5.0,96987.0,3
2019-08-18,24.0,29.0,25.7,76.0,5.7396396396396385,9.5,4.0,150.0,2.0,5.0,96987.0,0
2019-08-19,23.0,28.2,25.8,73.0,5.7396396396396385,9.5,4.0,180.0,2.0,5.0,96987.0,0
2019-08-20,23.0,29.0,25.3,80.0,4.0,6.949852507374631,4.0,150.0,1.0,0.0,96987.0,1
2019-08-21,23.0,29.0,25.9,80.0,5.7396396396396385,9.5,4.0,100.0,1.0,5.0,96987.0,1
2019-08-22,24.0,29.2,25.9,83.0,0.0,9.5,5.0,140.0,2.0,6.0,96987.0,3
2019-08-23,24.0,28.9,26.1,78.0,5.7396396396396385,9.0,6.0,130.0,2.0,5.0,96987.0,3
2019-08-24,23.0,28.3,25.8,78.0,0.0,7.8,6.0,140.0,2.0,7.0,96987.0,3
2019-08-25,23.0,29.0,26.0,79.0,0.0,6.3,4.0,160.0,2.0,0.0,96987.0,1
2019-08-26,24.0,29.5,25.3,82.0,0.0,4.9,6.0,160.0,2.0,5.0,96987.0,3
2019-08-27,23.0,28.5,25.6,79.0,0.0,1.9,4.0,150.0,2.0,0.0,96987.0,1
2019-08-28,22.0,28.6,25.9,76.0,5.7396396396396385,6.949852507374631,5.0,140.0,1.0,0.0,96987.0,1
2019-08-29,22.0,29.3,25.5,78.0,5.7396396396396385,9.2,4.0,160.0,1.0,0.0,96987.0,1
2019-08-30,22.0,28.5,26.6,76.0,0.0,6.7,4.0,170.0,2.0,5.0,96987.0,3
2019-08-31,24.0,28.4,25.8,77.0,0.0,9.8,6.0,160.0,2.0,5.0,96987.0,0
2019-09-01,23.0,28.6,25.9,76.0,0.0,8.6,4.0,140.0,2.0,7.0,96987.0,0
2019-09-02,23.0,28.2,25.1,77.0,5.7396396396396385,6.949852507374631,4.0,120.0,1.0,0.0,96987.0,1
2019-09-03,23.0,29.6,26.0,75.0,5.7396396396396385,9.2,3.0,150.0,1.0,6.0,96987.0,0
2019-09-04,22.0,29.6,25.4,73.0,0.0,7.8,4.0,190.0,1.0,0.0,96987.0,1
2019-09-05,22.0,29.0,25.9,73.0,5.7396396396396385,9.6,2.0,120.0,1.0,0.0,96987.0,1
2019-09-06,21.0,29.4,25.5,76.0,0.0,9.3,6.0,200.0,2.0,5.0,96987.0,3
2019-09-07,24.0,29.0,26.1,78.0,0.0,8.0,5.0,150.0,2.0,5.0,96987.0,3
2019-09-08,24.0,29.4,26.0,79.0,0.0,8.4,5.0,150.0,2.0,0.0,96987.0,1
2019-09-09,23.0,29.4,26.5,77.0,0.0,8.2,5.0,120.0,1.0,6.0,96987.0,0
2019-09-10,24.0,29.7,26.6,78.0,0.0,9.2,3.0,120.0,1.0,0.0,96987.0,1
2019-09-11,23.0,29.2,26.1,73.0,0.0,10.5,4.0,170.0,2.0,5.0,96987.0,0
2019-09-12,22.0,28.8,25.1,76.0,0.0,9.4,6.0,140.0,2.0,0.0,96987.0,0
2019-09-13,22.0,29.1,26.1,72.0,0.0,6.949852507374631,4.0,170.0,2.0,0.0,96987.0,0
2019-09-14,23.0,28.2,25.2,84.0,24.5,8.0,5.0,130.0,1.0,0.0,96987.0,1
